;CO_CURSO;DS_TURNO_ALUNO;DS_COR_RAÇA_ALUNO;IN_SEXO_ALUNO;NU_ANO_ALUNO_NASC;NU_MES_ALUNO_NASC;NU_DIA_ALUNO_NASC;CO_NACIONALIDADE_ALUNO;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_SUPERDOTACAO;DS_ALUNO_SITUACAO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_FINANC_ESTUDANTIL;IN_APOIO_SOCIAL;CO_TIPO_ESCOLA_ENS_MEDIO;ANO_INGRESSO
5677;116756;Integral;;1;1992;11;30;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5678;116756;Noturno;;1;1995;4;10;1;;;;Cursando;0;;;;;;0;0;2013
5679;116756;Integral;;0;1995;3;3;1;;;;Cursando;0;;;;;;0;0;2013
5680;116756;Noturno;;0;1991;11;30;1;;;;Cursando;0;;;;;;0;0;2013
5681;116756;Integral;;0;1995;5;30;1;;;;Cursando;0;;;;;;0;0;2013
5682;116756;Integral;;0;1995;2;9;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5683;116756;Noturno;;1;1994;2;1;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5684;116756;Noturno;;1;1991;9;21;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5685;116756;Noturno;;0;1994;7;19;1;;;;Cursando;0;;;;;;0;0;2014
5686;116756;Noturno;;1;1996;10;1;1;;;;Formado;0;;;;;;0;0;2013
5687;116756;Vespertino;;1;1995;1;16;1;;;;Cursando;0;;;;;;0;0;2014
5688;116756;Integral;;0;1994;3;17;1;;;;Cursando;0;;;;;;0;0;2013
5689;116756;Integral;;0;1996;8;3;1;;;;Formado;0;;;;;;0;0;2013
5690;116756;Integral;;0;1995;8;5;1;;;;Cursando;0;;;;;;0;0;2016
5691;116756;Integral;;0;1995;2;10;1;;;;Formado;0;;;;;;0;0;2013
5692;116756;Integral;;1;1994;2;5;1;;;;Cursando;0;;;;;;0;0;2013
5693;116756;Integral;;0;1994;5;13;1;;;;Cursando;0;;;;;;0;0;2013
5694;116756;Noturno;;0;1989;10;22;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
5695;116756;Integral;;0;1995;11;17;1;;;;Cursando;0;;;;;;0;0;2013
5696;116756;Integral;;0;1995;11;24;1;;;;Cursando;0;;;;;;0;0;2016
5697;116756;Noturno;;0;1994;12;17;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5698;116756;Integral;;0;1992;7;14;1;;;;Formado;0;;;;;;0;0;2013
5699;116756;Noturno;;0;1995;3;21;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2013
5700;116756;Noturno;;0;1995;8;24;1;;;;Cursando;0;;;;;;0;0;2013
5701;116756;Integral;;0;1994;12;2;1;;;;Formado;0;;;;;;0;0;2013
5702;116756;Integral;;0;1995;7;16;1;;;;Cursando;0;;;;;;0;0;2013
5703;116756;Integral;;0;1995;3;5;1;;;;Cursando;0;;;;;;0;0;2013
5704;116756;Integral;;0;1994;6;22;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5705;116756;Integral;;0;1991;5;28;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5706;116756;Integral;;0;1994;8;29;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
5707;116756;Integral;;0;1995;11;3;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5708;116756;Noturno;;0;1995;3;17;1;;;;Cursando;0;;;;;;0;0;2013
5709;116756;Integral;;0;1996;1;25;1;;;;Cursando;0;;;;;;0;0;2013
5710;116756;Noturno;;0;1995;3;19;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5711;116756;Integral;;0;1995;9;4;1;;;;Cursando;0;;;;;;0;0;2013
5712;116756;Noturno;;0;1995;2;23;1;;;;Cursando;0;;;;;;0;0;2013
5713;116756;Integral;;1;1995;10;6;1;;;;Formado;0;;;;;;0;0;2013
5714;116756;Noturno;;1;1995;8;21;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5715;116756;Integral;;0;1995;6;26;1;;;;Formado;0;;;;;;0;0;2013
5716;116756;Integral;;0;1995;2;23;1;;;;Cursando;0;;;;;;0;0;2013
5717;116756;Noturno;;0;1994;9;22;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
5718;116756;Integral;;0;1995;7;1;1;;;;Formado;0;;;;;;0;0;2013
5719;116756;Integral;;1;1994;7;20;1;;;;Cursando;0;;;;;;0;0;2013
5720;116756;Integral;;1;1993;7;8;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
5721;116756;Noturno;;1;1994;10;18;1;;;;Cursando;0;;;;;;0;0;2013
5722;116756;Noturno;;0;1993;4;4;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5723;116756;Integral;;1;1995;5;16;1;;;;Cursando;0;;;;;;0;0;2013
5724;116756;Integral;;1;1995;4;3;1;;;;Formado;0;;;;;;0;0;2013
5725;116756;Noturno;;1;1994;6;19;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
5726;116756;Integral;;0;1996;2;4;1;;;;Cursando;0;;;;;;0;0;2013
5727;116756;Integral;;1;1995;9;21;1;;;;Cursando;0;;;;;;0;0;2015
5728;116756;Noturno;;0;1977;3;28;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5729;116756;Integral;;0;1994;3;24;1;;;;Formado;0;;;;;;0;0;2013
5730;116756;Noturno;;0;1992;5;10;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5731;116756;Noturno;;0;1988;11;10;1;;;;Cursando;0;;;;;;0;0;2013
5732;116756;Integral;;0;1995;12;25;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5733;116756;Noturno;;0;1996;4;26;1;;;;Cursando;0;;;;;;0;0;2013
5734;116756;Integral;;0;1995;1;7;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5735;116756;Noturno;;1;1995;5;17;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5736;116756;Noturno;;0;1987;2;24;1;;;;Cursando;0;;;;;;0;0;2013
5737;116756;Noturno;;0;1994;4;18;1;;;;Cursando;0;;;;;;0;0;2013
5738;116756;Integral;;0;1994;6;23;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2013
5739;116756;Noturno;;0;1996;6;26;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5740;116756;Noturno;;0;1994;12;3;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5741;116756;Integral;;0;1995;2;8;1;;;;Cursando;0;;;;;;0;0;2013
5742;116756;Integral;;1;1994;9;26;1;;;;Cursando;0;;;;;;0;0;2013
5743;116756;Noturno;;0;1996;3;10;1;;;;Cursando;0;;;;;;0;0;2013
5744;116756;Noturno;;0;1995;3;16;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5745;116756;Integral;;0;1994;1;30;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5746;116756;Integral;;0;1995;7;15;1;;;;Formado;0;;;;;;0;0;2013
5747;116756;Noturno;;0;1993;2;7;1;;;;Cursando;0;;;;;;0;0;2013
5748;116756;Integral;;0;1994;11;19;1;;;;Cursando;0;;;;;;0;0;2013
5749;116756;Noturno;;0;1995;3;3;1;;;;Cursando;0;;;;;;0;0;2013
5750;116756;Noturno;;0;1995;11;7;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
5751;116756;Integral;;0;1995;1;25;1;;;;Formado;0;;;;;;0;0;2013
5752;116756;Integral;;0;1995;4;25;1;;;;Cursando;0;;;;;;0;0;2013
5753;116756;Noturno;;0;1993;12;21;1;;;;Cursando;0;;;;;;0;0;2015
5754;116756;Integral;;0;1996;2;6;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5755;116756;Noturno;;0;1995;8;1;1;;;;Cursando;0;;;;;;1;0;2013
5756;116756;Integral;;0;1995;12;4;1;;;;Cursando;0;;;;;;0;0;2013
5757;116756;Noturno;;0;1993;12;27;1;;;;Formado;0;;;;;;0;0;2013
5758;116756;Vespertino;;0;1994;11;1;1;;;;Formado;0;;;;;;1;0;2013
5759;116756;Integral;;0;1994;3;15;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5760;116756;Integral;;0;1995;5;2;1;;;;Cursando;0;;;;;;0;0;2013
5761;116756;Noturno;;0;1994;3;22;1;;;;Formado;0;;;;;;0;0;2013
5762;116756;Integral;;0;1996;4;17;1;;;;Cursando;0;;;;;;0;0;2013
5763;116756;Integral;;0;1995;12;15;1;;;;Cursando;0;;;;;;0;0;2013
5764;116756;Integral;;0;1996;3;17;1;;;;Formado;0;;;;;;0;0;2013
5765;116756;Integral;;0;1993;6;21;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2013
5766;116756;Integral;;0;1992;4;25;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
5767;116756;Noturno;;0;1994;6;21;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2013
5768;116756;Integral;;0;1994;5;19;1;;;;Formado;1;1.0;0.0;1.0;0.0;;0;1;2013
5769;116756;Noturno;;0;1995;11;30;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
5770;116756;Integral;;0;1995;7;25;1;;;;Formado;0;;;;;;0;0;2013
5771;116756;Integral;;0;1994;3;19;1;;;;Cursando;0;;;;;;0;0;2013
5772;116756;Noturno;;0;1995;7;13;1;;;;Cursando;0;;;;;;0;0;2013
5773;116756;Integral;;0;1996;6;28;1;;;;Formado;0;;;;;;0;0;2013
5774;116756;Vespertino;;1;1994;7;28;1;;;;Cursando;0;;;;;;0;0;2013
5775;116756;Noturno;;1;1992;12;4;1;;;;Formado;0;;;;;;0;0;2013
5776;116756;Integral;;0;1995;2;1;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5777;116756;Integral;;0;1995;6;19;1;;;;Cursando;0;;;;;;0;0;2013
5778;116756;Integral;;0;1995;6;5;1;;;;Cursando;0;;;;;;0;0;2013
5779;116756;Noturno;;0;1993;8;20;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5780;116756;Noturno;;0;1994;9;21;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5781;116756;Integral;;0;1995;9;27;1;;;;Formado;0;;;;;;0;0;2015
5782;116756;Integral;;0;1989;8;23;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
5783;116756;Integral;;0;1992;7;16;1;;;;Cursando;0;;;;;;0;0;2015
5784;116756;Integral;;0;1986;2;13;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5785;116756;Integral;;0;1995;4;8;1;;;;Cursando;0;;;;;;0;0;2013
5786;116756;Integral;;0;1995;10;24;1;;;;Cursando;0;;;;;;0;0;2013
5787;116756;Noturno;;1;1978;4;10;1;;;;Matrícula trancada;1;1.0;0.0;1.0;0.0;;0;1;2013
5788;116756;Integral;;0;1995;4;25;1;;;;Cursando;0;;;;;;0;0;2013
5789;116756;Integral;;1;1993;7;6;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
5790;116756;Integral;;0;1980;4;30;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2013
5791;116756;Noturno;;0;1995;2;25;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2013
5792;116756;Integral;;0;1994;1;26;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2013
5793;116756;Integral;;0;1994;12;24;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2013
5794;116756;Noturno;;0;1995;6;15;1;;;;Cursando;0;;;;;;0;0;2013
5795;116756;Noturno;;0;1994;8;17;1;;;;Cursando;0;;;;;;0;0;2016
5796;116756;Integral;;1;1992;4;8;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
5797;116756;Integral;;1;1995;7;28;1;;;;Cursando;0;;;;;;0;0;2015
5798;116756;Integral;;0;1995;11;26;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5799;116756;Noturno;;0;1993;7;20;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5800;116756;Integral;;0;1995;8;26;1;;;;Cursando;0;;;;;;0;0;2016
5801;116756;Noturno;;0;1986;6;15;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2014
5802;116756;Noturno;;0;1996;3;30;1;;;;Cursando;0;;;;;;0;0;2016
5803;116756;Integral;;1;1996;8;5;1;;;;Cursando;0;;;;;;0;0;2016
5804;116756;Integral;;0;1996;3;22;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2015
5805;116756;Noturno;;0;1994;3;22;1;;;;Cursando;0;;;;;;0;0;2013
5806;116756;Integral;;0;1996;12;13;1;;;;Cursando;0;;;;;;0;0;2015
5807;116756;Integral;;0;1994;12;26;1;;;;Cursando;0;;;;;;0;0;2015
5808;116756;Integral;;0;1994;8;1;1;;;;Matrícula trancada;1;0.0;0.0;1.0;0.0;;0;1;2016
5809;116756;Noturno;;0;1993;12;12;1;;;;Cursando;0;;;;;;0;0;2016
5810;116756;Integral;;0;1995;8;14;1;;;;Matrícula trancada;0;;;;;;0;0;2015
5811;116756;Integral;;0;1995;12;6;1;;;;Cursando;0;;;;;;0;0;2016
5812;116756;Integral;;1;1995;1;23;1;;;;Cursando;0;;;;;;0;0;2016
5813;116756;Integral;;0;1995;10;23;1;;;;Cursando;0;;;;;;1;0;2016
5814;116756;Integral;;0;1996;2;15;1;;;;Cursando;0;;;;;;0;0;2016
5815;116756;Noturno;;0;1996;8;20;1;;;;Cursando;0;;;;;;0;0;2016
5816;116756;Integral;;0;1994;4;1;1;;;;Matrícula trancada;1;0.0;0.0;1.0;0.0;;0;1;2014
5817;116756;Noturno;;0;1995;5;26;1;;;;Cursando;0;;;;;;0;0;2016
5818;116756;Integral;;0;1994;11;5;1;;;;Cursando;0;;;;;;0;0;2013
5819;116756;Noturno;;1;1995;10;21;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5820;116756;Integral;;0;1995;1;21;1;;;;Formado;1;1.0;0.0;1.0;0.0;;1;1;2013
5821;116756;Noturno;;1;1987;12;28;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
5822;116756;Noturno;;0;1994;9;30;1;;;;Matrícula trancada;0;;;;;;0;0;2013
5823;116756;Noturno;;0;1988;5;31;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
5824;116756;Integral;;0;1997;1;7;1;;;;Cursando;0;;;;;;0;0;2013
5825;116756;Integral;;0;1994;11;24;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2013
5826;116756;Integral;;1;1995;1;31;1;;;;Formado;1;1.0;0.0;1.0;0.0;;0;1;2013
5827;116756;Noturno;;0;1995;2;9;1;;;;Cursando;0;;;;;;0;0;2013
5828;116756;Integral;;0;1996;3;11;1;;;;Formado;0;;;;;;0;0;2013
5829;116756;Integral;;1;1995;11;14;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;1;1;2013
5830;116756;Noturno;;0;1987;7;4;1;;;;Cursando;0;;;;;;0;0;2016
5831;116756;Noturno;;0;1995;5;17;1;;;;Cursando;0;;;;;;0;0;2016
5832;116756;Noturno;;0;1993;11;22;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
5833;116756;Integral;;0;1993;6;19;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
5834;116756;Noturno;;0;1993;9;5;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
5835;116756;Noturno;;0;1979;3;20;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
5836;116756;Integral;;0;1995;6;18;1;;;;Cursando;0;;;;;;0;0;2016
5837;116756;Noturno;;0;1995;6;13;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2016
5838;116756;Noturno;;0;1993;11;24;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2015
5839;116756;Noturno;;0;1995;11;8;1;;;;Matrícula trancada;0;;;;;;0;0;2015
5840;116756;Noturno;;0;1994;11;20;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
5841;116756;Integral;;1;1995;2;17;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2015
5842;116756;Noturno;;0;1990;4;11;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2015
5843;116756;Integral;;0;1994;1;25;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2015
5844;116756;Noturno;;1;1994;7;25;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
5845;116756;Noturno;;0;1992;9;10;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2016
5846;116756;Noturno;;0;1992;1;23;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
5847;116756;Noturno;;0;1991;12;1;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
5848;116756;Noturno;;0;1994;11;28;1;;;;Cursando;0;;;;;;0;0;2014
5849;116756;Integral;;1;1994;2;9;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
5850;116756;Integral;;0;1985;12;2;1;;;;Matrícula trancada;0;;;;;;0;0;2015
5851;116756;Noturno;;0;1988;4;11;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
5852;116756;Integral;;0;1983;2;3;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2015
5853;116756;Integral;;0;1994;2;17;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
5854;116756;Integral;;0;1995;11;13;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
5855;116756;Noturno;;0;1995;5;6;1;;;;Matrícula trancada;0;;;;;;0;0;2015
5856;116756;Integral;;0;1995;5;22;1;;;;Cursando;0;;;;;;0;0;2014
5857;116756;Integral;;0;1994;11;18;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
5858;116756;Noturno;;0;1985;5;14;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
5859;116756;Vespertino;;0;1995;2;27;1;;;;Cursando;0;;;;;;0;0;2015
5860;116756;Integral;;0;1994;7;9;1;;;;Cursando;0;;;;;;0;0;2016
5861;116756;Integral;;1;1995;6;19;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
5862;116756;Integral;;0;1995;9;26;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
5863;116756;Integral;;0;1994;2;18;1;;;;Cursando;0;;;;;;0;0;2016
5864;116756;Vespertino;;0;1995;7;18;1;;;;Cursando;0;;;;;;0;0;2014
5865;116756;Integral;;1;1983;2;22;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
5866;116756;Noturno;;0;1995;4;11;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
5867;116756;Noturno;;0;1996;1;11;1;;;;Cursando;0;;;;;;0;0;2014
5868;116756;Integral;;0;1995;8;11;1;;;;Cursando;0;;;;;;0;0;2016
5869;116756;Integral;;1;1995;3;4;1;;;;Cursando;0;;;;;;0;0;2015
5870;116756;Integral;;0;1994;5;22;1;;;;Cursando;0;;;;;;0;0;2015
5871;116756;Noturno;;1;1995;7;13;1;;;;Cursando;0;;;;;;0;0;2014
5872;116756;Noturno;;0;1994;11;25;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
5873;116756;Noturno;;0;1993;10;19;1;;;;Cursando;0;;;;;;0;0;2016
5874;116756;Noturno;;1;1994;12;6;1;;;;Cursando;0;;;;;;0;0;2014
5875;116756;Integral;;0;1995;5;23;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;1;1;2015
5876;116756;Integral;;0;1995;5;4;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5877;116756;Noturno;;0;1995;5;13;1;;;;Cursando;0;;;;;;0;0;2014
5878;116756;Noturno;;0;1988;5;5;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
5879;116756;Noturno;;1;1995;5;27;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
5880;116756;Noturno;;1;1984;11;27;1;;;;Cursando;0;;;;;;0;0;2016
5881;116756;Noturno;;0;1990;6;7;1;;;;Cursando;0;;;;;;0;0;2015
5882;116756;Noturno;;0;1993;9;30;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
5883;116756;Integral;;0;1993;9;14;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
5884;116756;Noturno;;0;1994;5;20;1;;;;Cursando;0;;;;;;0;0;2016
5885;116756;Noturno;;1;1995;2;8;1;;;;Matrícula trancada;0;;;;;;0;0;2015
5886;116756;Noturno;;0;1995;9;4;1;;;;Cursando;0;;;;;;1;0;2014
5887;116756;Integral;;1;1995;5;24;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2015
5888;116756;Noturno;;0;1995;10;13;1;;;;Cursando;0;;;;;;0;0;2015
5889;116756;Noturno;;1;1994;11;19;1;;;;Cursando;0;;;;;;0;0;2014
5890;116756;Integral;;0;1995;8;29;1;;;;Cursando;0;;;;;;0;0;2014
5891;116756;Integral;;0;1994;1;29;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;1;1;2015
5892;116756;Integral;;0;1995;9;6;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
5893;116756;Integral;;1;1995;9;26;1;;;;Cursando;0;;;;;;0;0;2014
5894;116756;Integral;;0;1995;12;26;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
5895;116756;Noturno;;0;1994;5;17;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
5896;116756;Integral;;0;1995;10;26;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
5897;116756;Noturno;;0;1994;2;25;1;;;;Cursando;0;;;;;;0;0;2016
5898;116756;Integral;;0;1993;8;17;1;;;;Cursando;0;;;;;;0;0;2014
5899;116756;Noturno;;0;1995;12;8;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
5900;116756;Noturno;;1;1994;12;15;1;;;;Cursando;0;;;;;;0;0;2014
5901;116756;Noturno;;0;1984;3;23;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
5902;116756;Integral;;0;1994;1;9;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
5903;116756;Noturno;;1;1992;11;14;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
5904;116756;Noturno;;0;1978;6;1;1;;;;Cursando;0;;;;;;0;0;2013
5905;116756;Integral;;0;1995;6;12;1;;;;Cursando;0;;;;;;0;0;2015
5906;116756;Noturno;;0;1995;2;13;1;;;;Matrícula trancada;1;1.0;0.0;1.0;0.0;;0;1;2014
5907;116756;Integral;;0;1996;5;1;1;;;;Cursando;0;;;;;;0;0;2014
5908;116756;Noturno;;0;1993;6;15;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2013
5909;116756;Integral;;1;1995;10;13;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
5910;116756;Integral;;0;1994;8;23;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2013
5911;116756;Noturno;;0;1993;8;9;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2015
5912;116756;Integral;;1;1995;5;4;1;;;;Cursando;0;;;;;;0;0;2013
5913;116756;Noturno;;0;1994;7;11;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2013
5914;116756;Integral;;0;1994;4;29;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;1;1;2014
5915;116756;Integral;;0;1992;8;14;1;;;;Cursando;0;;;;;;0;0;2015
5916;116756;Integral;;1;1995;1;21;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5917;116756;Noturno;;1;1997;1;26;1;;;;Cursando;0;;;;;;0;0;2016
5918;116756;Integral;;0;1997;3;30;1;;;;Formado;0;;;;;;0;0;2014
5919;116756;Integral;;1;1995;11;17;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
5920;116756;Integral;;1;1995;10;24;1;;;;Cursando;0;;;;;;0;0;2015
5921;116756;Integral;;0;1993;5;31;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
5922;116756;Noturno;;0;1995;11;6;1;;;;Cursando;0;;;;;;0;0;2014
5923;116756;Integral;;0;1996;7;3;1;;;;Cursando;0;;;;;;0;0;2015
5924;116756;Integral;;0;1996;12;21;1;;;;Cursando;0;;;;;;0;0;2016
5925;116756;Integral;;0;1995;5;14;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
5926;116756;Integral;;0;1994;6;22;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
5927;116756;Noturno;;1;1995;12;10;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
5928;116756;Integral;;1;1994;12;28;1;;;;Cursando;0;;;;;;0;0;2015
5929;116756;Integral;;0;1994;4;14;1;;;;Cursando;0;;;;;;1;0;2015
5930;116756;Integral;;0;1996;9;21;1;;;;Cursando;0;;;;;;0;0;2015
5931;116756;Integral;;0;1996;11;1;1;;;;Cursando;0;;;;;;1;0;2014
5932;116756;Integral;;0;1997;7;20;1;;;;Cursando;0;;;;;;0;0;2014
5933;116756;Integral;;0;1996;11;8;1;;;;Cursando;0;;;;;;0;0;2014
5934;116756;Integral;;0;1996;4;2;1;;;;Cursando;0;;;;;;0;0;2015
5935;116756;Noturno;;0;1996;3;18;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
5936;116756;Noturno;;0;1995;7;3;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
5937;116756;Noturno;;1;1985;2;7;1;;;;Cursando;0;;;;;;0;0;2014
5938;116756;Noturno;;0;1963;2;23;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2014
5939;116756;Noturno;;0;1983;3;25;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
5940;116756;Noturno;;0;1987;3;6;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5941;116756;Noturno;;1;1985;4;15;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5942;116756;Integral;;1;1995;10;30;1;;;;Cursando;0;;;;;;0;0;2014
5943;116756;Integral;;0;1996;12;5;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5944;116756;Integral;;0;1995;8;22;1;;;;Matrícula trancada;0;;;;;;0;0;2014
5945;116756;Noturno;;0;1992;10;9;1;;;;Matrícula trancada;1;0.0;0.0;1.0;0.0;;0;1;2014
5946;116756;Integral;;0;1993;12;1;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
5947;116756;Integral;;1;1996;4;27;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
5948;116756;Integral;;1;1996;4;26;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
5949;116756;Noturno;;0;1994;3;24;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
5950;116756;Integral;;0;1993;12;1;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
5951;116756;Integral;;0;1996;3;29;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;0.0;;0;1;2014
5952;116756;Integral;;0;1996;2;9;1;;;;Cursando;0;;;;;;1;0;2014
